,Gender.F,Zone.1,Zone.2,Zone.3,Zone.4,Zone.5,Zone.6,Class.1,Class.2,Class.3,Class.4,Class.5,Class.6,BonusClass.1,BonusClass.2,BonusClass.3,BonusClass.4,BonusClass.5,BonusClass.6,OwnersAge,VehiculeAge,Duration,NumberClaims,ClaimFrequency
30362,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.35526315789473706,0.161616161616162,0.12876700000000002,0,0.0
54477,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.526315789473684,0.0,0.50137,0,0.0
6654,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.11842105263157901,0.5353535353535349,0.254795,0,0.0
60819,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6052631578947371,0.161616161616162,0.26301399999999997,0,0.0
53592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.513157894736842,0.191919191919192,0.5041100000000001,0,0.0
19896,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.23684210526315802,0.232323232323232,0.394521,0,0.0
25694,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.315789473684211,0.141414141414141,0.630137,0,0.0
11552,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.157894736842105,0.434343434343434,0.032876999999999997,0,0.0
29485,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.34210526315789497,0.141414141414141,0.33972600000000003,0,0.0
41615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.421052631578947,0.0404040404040404,7.512328999999999,0,0.0
33175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.368421052631579,0.12121212121212101,1.0,0,0.0
45032,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.447368421052632,0.12121212121212101,0.49588999999999994,0,0.0
4200,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0921052631578947,0.0101010101010101,0.5041100000000001,0,0.0
17680,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.21052631578947398,0.141414141414141,0.517808,0,0.0
2747,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0789473684210526,0.0404040404040404,0.964384,2,2.07386269369878
5488,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10526315789473699,0.111111111111111,0.5808220000000001,0,0.0
53497,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.513157894736842,0.393939393939394,0.9342469999999999,0,0.0
58111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5657894736842111,0.17171717171717202,1.50137,0,0.0
49164,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.47368421052631604,0.131313131313131,3.046575,0,0.0
882,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0394736842105263,0.0303030303030303,0.46301400000000004,0,0.0
25471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.315789473684211,0.24242424242424201,1.0,0,0.0
31062,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.35526315789473706,0.222222222222222,0.457534,0,0.0
56684,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.539473684210526,0.161616161616162,1.0,0,0.0
45150,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.447368421052632,0.191919191919192,0.49863,0,0.0
37395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.39473684210526294,0.0909090909090909,0.008219,0,0.0
41477,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.421052631578947,0.25252525252525304,2.0,0,0.0
34799,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.381578947368421,0.131313131313131,0.8876709999999999,0,0.0
51643,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5,0.141414141414141,0.46849300000000005,0,0.0
53882,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.513157894736842,0.0707070707070707,6.906849,0,0.0
57064,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5526315789473679,0.161616161616162,2.00274,0,0.0
35373,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.381578947368421,0.191919191919192,0.46849300000000005,0,0.0
18302,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.223684210526316,0.0303030303030303,0.47671199999999997,0,0.0
44450,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.447368421052632,0.0505050505050505,0.989041,0,0.0
38605,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.40789473684210503,0.0202020202020202,0.5616439999999999,0,0.0
51654,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.0606060606060606,0.49863,0,0.0
23036,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.289473684210526,0.0707070707070707,0.49863,0,0.0
55456,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.526315789473684,0.0606060606060606,2.942466,0,0.0
42657,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.434210526315789,0.161616161616162,1.0,0,0.0
54472,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.526315789473684,0.0202020202020202,0.928767,0,0.0
58157,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5657894736842111,0.0303030303030303,1.0,0,0.0
49963,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4868421052631579,0.111111111111111,0.49863,0,0.0
48879,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.47368421052631604,0.34343434343434304,0.926027,0,0.0
24044,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.302631578947368,0.0505050505050505,0.019178,0,0.0
54857,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.526315789473684,0.0101010101010101,2.2,0,0.0
44265,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.447368421052632,0.161616161616162,0.49588999999999994,0,0.0
59026,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.578947368421053,0.161616161616162,1.0,0,0.0
34969,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.381578947368421,0.12121212121212101,1.249315,0,0.0
32706,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.368421052631579,0.111111111111111,1.690411,0,0.0
7020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.11842105263157901,0.131313131313131,0.19726,0,0.0
21076,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0202020202020202,0.5041100000000001,0,0.0
8819,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.131578947368421,0.34343434343434304,0.860274,0,0.0
26833,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.328947368421053,0.0202020202020202,0.0054789999999999995,0,0.0
45034,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.447368421052632,0.12121212121212101,1.5068489999999999,0,0.0
40841,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.421052631578947,0.141414141414141,1.010959,0,0.0
22616,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.27631578947368396,0.141414141414141,1.287671,0,0.0
22383,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.27631578947368396,0.25252525252525304,0.44931499999999996,0,0.0
8452,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.131578947368421,0.0404040404040404,0.569863,0,0.0
4996,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.10526315789473699,0.161616161616162,0.50137,0,0.0
32526,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.368421052631579,0.0303030303030303,0.47945200000000004,0,0.0
15347,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.18421052631578896,0.15151515151515196,0.25205500000000003,0,0.0
15775,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.197368421052632,0.111111111111111,0.649315,0,0.0
28911,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.34210526315789497,0.26262626262626304,0.038356,0,0.0
28741,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34210526315789497,0.0,0.435616,0,0.0
48592,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.47368421052631604,0.0505050505050505,1.49863,0,0.0
44080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.447368421052632,0.0,0.00274,0,0.0
26101,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.328947368421053,0.12121212121212101,1.863014,0,0.0
21487,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.263157894736842,0.0606060606060606,0.49588999999999994,0,0.0
6373,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.11842105263157901,0.0505050505050505,0.441096,0,0.0
30101,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.35526315789473706,0.161616161616162,0.879452,0,0.0
20815,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.18181818181818202,0.942466,0,0.0
59873,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.592105263157895,0.353535353535354,0.950685,0,0.0
12756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.157894736842105,0.111111111111111,0.663014,0,0.0
27865,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.34210526315789497,0.161616161616162,1.0,0,0.0
62854,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.657894736842105,0.0101010101010101,1.0,0,0.0
35875,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.39473684210526294,0.0505050505050505,0.931507,0,0.0
54755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.526315789473684,0.0505050505050505,0.50137,0,0.0
36125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39473684210526294,0.0202020202020202,6.928767,0,0.0
38184,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.40789473684210503,0.12121212121212101,0.00274,0,0.0
22014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157894736842,0.0303030303030303,0.49588999999999994,0,0.0
37888,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.40789473684210503,0.15151515151515196,0.49588999999999994,0,0.0
51702,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.17171717171717202,1.0,0,0.0
30452,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35526315789473706,0.0808080808080808,0.860274,0,0.0
19760,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.23684210526315802,0.18181818181818202,1.0,0,0.0
5795,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473699,0.0303030303030303,0.47945200000000004,0,0.0
50599,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4868421052631579,0.0303030303030303,0.49863,0,0.0
30084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.35526315789473706,0.0808080808080808,0.071233,0,0.0
19965,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.23684210526315802,0.17171717171717202,0.50137,0,0.0
1118,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0394736842105263,0.141414141414141,0.9698629999999999,0,0.0
48553,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.47368421052631604,0.111111111111111,0.536986,0,0.0
60619,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6052631578947371,0.141414141414141,0.50137,0,0.0
8162,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.131578947368421,0.111111111111111,0.926027,0,0.0
15592,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.18421052631578896,0.232323232323232,0.167123,0,0.0
30970,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35526315789473706,0.0404040404040404,2.0,0,0.0
2356,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0657894736842105,0.101010101010101,0.926027,0,0.0
3521,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0921052631578947,0.101010101010101,0.276712,1,3.6138656798404103
1295,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0394736842105263,0.0808080808080808,0.536986,0,0.0
34231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381578947368421,0.101010101010101,1.0,0,0.0
35838,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.39473684210526294,0.111111111111111,0.989041,0,0.0
50071,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4868421052631579,0.161616161616162,1.0,0,0.0
58894,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.578947368421053,0.131313131313131,0.49588999999999994,0,0.0
28659,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.34210526315789497,0.17171717171717202,0.50137,0,0.0
51007,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4868421052631579,0.0909090909090909,8.090411,0,0.0
41205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.421052631578947,0.0101010101010101,3.8739730000000003,0,0.0
26348,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.328947368421053,0.0606060606060606,0.00274,0,0.0
27747,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34210526315789497,0.111111111111111,0.983562,0,0.0
12884,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.171052631578947,0.161616161616162,0.071233,0,0.0
11751,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.157894736842105,0.131313131313131,0.50137,1,1.99453497417077
53350,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.513157894736842,0.0404040404040404,0.819178,0,0.0
60314,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.592105263157895,0.12121212121212101,0.49863,0,0.0
10196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.144736842105263,0.0202020202020202,1.958904,0,0.0
22763,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.27631578947368396,0.12121212121212101,1.0,0,0.0
37420,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.39473684210526294,0.131313131313131,6.3205480000000005,0,0.0
25212,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.315789473684211,0.0404040404040404,1.0,0,0.0
9263,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.131578947368421,0.161616161616162,1.00274,0,0.0
34609,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.381578947368421,0.0202020202020202,6.684932000000001,0,0.0
45640,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.447368421052632,0.0101010101010101,0.646575,0,0.0
27189,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.328947368421053,0.191919191919192,0.50137,0,0.0
57464,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5526315789473679,0.0909090909090909,1.49589,0,0.0
56332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.539473684210526,0.0,0.545205,0,0.0
6367,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.11842105263157901,0.25252525252525304,0.961644,0,0.0
38839,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.40789473684210503,0.161616161616162,1.50411,0,0.0
45390,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.447368421052632,0.15151515151515196,2.756164,0,0.0
11536,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.157894736842105,0.111111111111111,0.408219,0,0.0
19996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23684210526315802,0.0404040404040404,0.421918,0,0.0
40017,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.421052631578947,0.0303030303030303,0.386301,0,0.0
29788,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35526315789473706,0.141414141414141,0.5041100000000001,0,0.0
49507,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.47368421052631604,0.0909090909090909,0.33424699999999996,0,0.0
13485,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.171052631578947,0.202020202020202,0.641096,0,0.0
55366,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.526315789473684,0.282828282828283,1.0,0,0.0
33759,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.381578947368421,0.0909090909090909,0.49863,0,0.0
54342,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.526315789473684,0.0808080808080808,0.50137,0,0.0
42610,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.434210526315789,0.18181818181818202,1.4931510000000001,0,0.0
58624,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5657894736842111,0.0606060606060606,5.542466,0,0.0
17874,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.21052631578947398,0.17171717171717202,1.0,0,0.0
32403,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.368421052631579,0.15151515151515196,3.290411,0,0.0
34173,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.381578947368421,0.232323232323232,0.430137,0,0.0
58435,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5657894736842111,0.0202020202020202,12.65479,0,0.0
49419,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.47368421052631604,0.0606060606060606,1.194521,0,0.0
21465,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.263157894736842,0.46464646464646503,0.926027,0,0.0
63035,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.671052631578947,0.0505050505050505,0.260274,0,0.0
2334,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0657894736842105,0.0,0.750685,1,1.3321166667776798
17515,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.21052631578947398,0.0303030303030303,0.25205500000000003,0,0.0
6148,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10526315789473699,0.0808080808080808,2.49863,0,0.0
17106,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947398,0.18181818181818202,1.0,0,0.0
29634,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35526315789473706,0.0202020202020202,1.0,0,0.0
13604,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.171052631578947,0.3737373737373739,0.49588999999999994,0,0.0
27822,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.34210526315789497,0.12121212121212101,1.6328770000000001,0,0.0
27210,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.328947368421053,0.272727272727273,0.5041100000000001,0,0.0
24331,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.302631578947368,0.17171717171717202,1.934247,0,0.0
19962,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23684210526315802,0.17171717171717202,0.090411,0,0.0
29725,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.0101010101010101,0.786301,0,0.0
31382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.12121212121212101,0.8520549999999999,0,0.0
60067,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.592105263157895,0.15151515151515196,2.126027,0,0.0
63928,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.736842105263158,0.15151515151515196,0.49588999999999994,0,0.0
63902,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7236842105263158,0.18181818181818202,0.49863,0,0.0
809,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0263157894736842,0.131313131313131,0.493151,0,0.0
26854,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.328947368421053,0.111111111111111,1.8794520000000001,0,0.0
55911,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.539473684210526,0.17171717171717202,1.342466,0,0.0
40334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.421052631578947,0.111111111111111,0.49863,0,0.0
62755,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.657894736842105,0.0707070707070707,0.50137,0,0.0
50414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4868421052631579,0.161616161616162,5.427397,0,0.0
61633,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.631578947368421,0.0505050505050505,0.605479,0,0.0
36046,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.39473684210526294,0.141414141414141,0.967123,0,0.0
35257,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.381578947368421,0.18181818181818202,3.830137,0,0.0
53553,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.513157894736842,0.0606060606060606,0.926027,0,0.0
49032,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.47368421052631604,0.131313131313131,2.50411,0,0.0
11877,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.157894736842105,0.131313131313131,1.1123290000000001,0,0.0
57223,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5526315789473679,0.0101010101010101,5.668493,0,0.0
13478,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.171052631578947,0.161616161616162,0.457534,0,0.0
20930,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.25,0.141414141414141,1.0547950000000001,0,0.0
57769,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5526315789473679,0.0,0.043836,0,0.0
52029,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,0.12121212121212101,1.027397,0,0.0
24177,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.302631578947368,0.0,0.484932,0,0.0
16004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.197368421052632,0.161616161616162,1.0,0,0.0
2038,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0657894736842105,0.191919191919192,0.512329,0,0.0
53135,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.513157894736842,0.111111111111111,0.613699,0,0.0
46137,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.460526315789474,0.15151515151515196,1.0,0,0.0
48764,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.47368421052631604,0.15151515151515196,1.457534,0,0.0
13726,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.171052631578947,0.0808080808080808,0.312329,0,0.0
42230,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.434210526315789,0.0707070707070707,0.380822,0,0.0
27332,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.328947368421053,0.0909090909090909,0.40274,0,0.0
24741,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.302631578947368,0.15151515151515196,0.40274,0,0.0
30845,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.161616161616162,1.0,0,0.0
1375,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0526315789473684,0.12121212121212101,0.260274,0,0.0
34363,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.381578947368421,0.17171717171717202,2.4712330000000002,0,0.0
3699,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0921052631578947,0.17171717171717202,1.0,0,0.0
53282,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.513157894736842,0.0606060606060606,0.953425,0,0.0
46285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.460526315789474,0.202020202020202,0.00274,0,0.0
48824,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.47368421052631604,0.18181818181818202,0.44383599999999995,0,0.0
26595,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.328947368421053,0.141414141414141,1.994521,0,0.0
7207,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.11842105263157901,0.161616161616162,0.835616,0,0.0
11511,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.157894736842105,0.15151515151515196,0.5808220000000001,0,0.0
51817,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0.111111111111111,0.320548,0,0.0
16607,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.197368421052632,0.0707070707070707,0.49588999999999994,0,0.0
11041,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.144736842105263,0.0808080808080808,0.871233,0,0.0
17788,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.21052631578947398,0.15151515151515196,1.0,0,0.0
13047,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.171052631578947,0.222222222222222,0.531507,0,0.0
61687,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.631578947368421,0.161616161616162,0.9342469999999999,0,0.0
